instance,centers_number,size,p,iteration,max_distance_k_mean_1,silhouette_k_mean_1,adjusted_rand_k_mean_1,execution_time_k_mean_1,max_distance_k_mean_2,silhouette_k_mean_2,adjusted_rand_k_mean_2,execution_time_k_mean_2,max_distance_k_means_skt,execution_time_k_means_skt,silhouette_k_means_skt,adjusted_rand_k_means_skt,estimated
center_7_data_8_std_9.csv,7,2667,1,1,1.3504965404839235,0.25126890657919904,0.3409629840310531,2.88331937789917,1.6206634694108888,0.1795594773737308,0.2532612099721245,1.5970487594604492,1.7852490770382232,0.3264033794403076,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,2,1.4130834108870487,0.2285389818752081,0.2720264656823117,0.1302657127380371,1.3625000514980878,0.10762512660173246,0.22944054335838396,0.11913919448852539,1.7852490770382232,0.3173239231109619,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,3,1.3205583231323472,0.2481816053267091,0.33308827015117615,0.1409468650817871,1.4637191310535527,0.19248636746895284,0.25888422267836814,0.14172816276550293,1.7852490770382232,0.3227200508117676,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,4,1.3413905339591268,0.24871500613426306,0.3341878571033555,0.13462591171264648,1.4576475090324226,0.21665286860054275,0.2919461761004716,0.12370038032531738,1.7852490770382232,0.3312544822692871,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,5,1.36721027066789,0.21032969359658554,0.2838542584446165,0.13864541053771973,1.607834782335929,0.15067836551347757,0.1956633286320024,0.12385725975036621,1.7852490770382232,0.32135868072509766,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,6,1.3419224422155283,0.24911706443590279,0.28922760426792515,0.14259552955627441,1.3765424989244712,0.1644053866188178,0.20378714516010546,0.15308308601379395,1.7852490770382232,0.32071828842163086,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,7,1.3678878481499699,0.22704453273585004,0.30839618507845284,0.1377565860748291,1.4447169403325952,0.2565899823362535,0.2915285648213902,0.12392187118530273,1.7852490770382232,0.32354140281677246,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,8,1.36721027066789,0.22104957462542674,0.3137030876009299,0.14134788513183594,1.5732963034684797,0.1263233718065516,0.22134910621550294,0.12578654289245605,1.7852490770382232,0.3398275375366211,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,9,1.2455443825518415,0.21922613971955066,0.3200255160379758,0.13491034507751465,1.4576475090324226,0.17302376999947114,0.22564661466257815,0.12636232376098633,1.7852490770382232,0.29639673233032227,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,10,1.278606401099204,0.19139544596429273,0.2725701954040122,0.1282188892364502,1.512944082808816,0.13020119095956853,0.16103433923029553,0.12076330184936523,1.7852490770382232,0.2818455696105957,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,11,1.3203207961067092,0.24036900958635438,0.3472129439142905,0.13262176513671875,1.3910677021533955,0.1277576322251922,0.21416626031352282,0.12179040908813477,1.7852490770382232,0.31894874572753906,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,12,1.2879879051974936,0.174367886478694,0.3141568063562045,0.13582801818847656,1.3928573729118532,0.1858464303674649,0.25129633019304104,0.11803865432739258,1.7852490770382232,0.2804546356201172,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,13,1.2275478158509272,0.18586302203217675,0.3239965160925683,0.13297104835510254,1.4081683948452,0.14587053851633422,0.2514228992799364,0.12148475646972656,1.7852490770382232,0.3257431983947754,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,14,1.3642896750804279,0.2529193399918914,0.2761908113038617,0.1307849884033203,1.459902626093482,0.16789727824534897,0.2579129117722638,0.14073944091796875,1.7852490770382232,0.47994470596313477,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,15,1.3139096934426455,0.25160963945785597,0.28158315567309783,0.1645209789276123,1.512944082808816,0.12615010577485752,0.18100449821601725,0.18001198768615723,1.7852490770382232,0.4027438163757324,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,16,1.276271574843097,0.21304917726082404,0.28666521851304083,0.17028450965881348,1.3308732280929865,0.14793761695431354,0.24497761260193857,0.1562488079071045,1.7852490770382232,0.48800230026245117,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,17,1.3652416910448997,0.1986062963952981,0.23518227690738408,0.2071533203125,1.4133920220835177,0.13526097425473738,0.2333289694132335,0.15691757202148438,1.7852490770382232,0.4349377155303955,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,18,1.1482802022003253,0.19034632675761884,0.2905334685693835,0.132904052734375,1.5162310948016449,0.20313373834725895,0.31786023272280794,0.12065863609313965,1.7852490770382232,0.31839942932128906,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,19,1.36721027066789,0.19790531234672432,0.26368165348973716,0.13979673385620117,1.4576475090324226,0.15534735878161623,0.25479774048177417,0.1769094467163086,1.7852490770382232,0.3145461082458496,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,20,1.2504894997752802,0.2629999880626639,0.348719720462045,0.13611793518066406,1.4724357357013071,0.18880997172346836,0.26616902709402507,0.11771631240844727,1.7852490770382232,0.3020908832550049,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,21,1.2013489128034816,0.20532347530550324,0.27960585796164594,0.1469414234161377,1.5024306277899646,0.16759801209708897,0.2539957745059686,0.12111902236938477,1.7852490770382232,0.44319891929626465,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,22,1.337321593364818,0.2659688603684247,0.33721550698543956,0.12757086753845215,1.3928573729118532,0.17829124289175952,0.2680849723530721,0.12277650833129883,1.7852490770382232,0.2952156066894531,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,23,1.3362751878959414,0.2121679303964086,0.2779720042176231,0.12756776809692383,1.3389672121955343,0.10987128316717817,0.18045316178135934,0.12040042877197266,1.7852490770382232,0.2814903259277344,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,24,1.411024055780937,0.2381866754520453,0.3109677590749461,0.12935900688171387,1.3928573729118532,0.14430246735062766,0.22689673155139858,0.12520551681518555,1.7852490770382232,0.2958536148071289,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,25,1.264083426574219,0.22617898237506756,0.34320351863935433,0.13430333137512207,1.4270761112925119,0.192280021231606,0.2791721613843749,0.12159991264343262,1.7852490770382232,0.26809048652648926,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,26,1.1854848845546488,0.2002886783110036,0.3184043611021548,0.13524580001831055,1.4494857115564106,0.11259486655829037,0.21079977146689766,0.11863517761230469,1.7852490770382232,0.29571056365966797,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,27,1.3385026600668042,0.20755759381791464,0.2769047181451539,0.1305229663848877,1.333302882151206,0.16003045607550645,0.2711443397758576,0.11950111389160156,1.7852490770382232,0.27655506134033203,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,28,1.4154385273495325,0.3344351227657453,0.3870465554395083,0.1370983123779297,1.3928573729118532,0.14097942294324906,0.2215410482123572,0.12056636810302734,1.7852490770382232,0.28069353103637695,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,29,1.1645667887814135,0.1848126099448096,0.31031027383612897,0.13108539581298828,1.6785906379942785,0.15610021327977938,0.23958492908144316,0.1164853572845459,1.7852490770382232,0.2889432907104492,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,1,30,1.1969576959158228,0.17322762135395,0.2939200210300355,0.13031768798828125,1.374316047295374,0.14609529148541245,0.24446877218785087,0.14613103866577148,1.7852490770382232,0.3130607604980469,0.32687385914848177,0.4548948155354038,2.9171543677081386
center_7_data_8_std_9.csv,7,2667,2,1,1.0781922582019086,0.2526593679156657,0.32145016333313975,0.13333415985107422,1.1054045393006273,0.17302912249143948,0.28380022784792014,0.12037968635559082,1.2425194062329197,0.31790685653686523,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,2,1.0347049674750572,0.30890044855867455,0.3774375011855923,0.2264094352722168,1.2266221079405282,0.19992505473051364,0.30922172325851954,0.11869025230407715,1.2425194062329197,0.13007187843322754,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,3,1.0581818624031925,0.21441692465317722,0.31215507708167034,0.18767642974853516,1.2799047283296299,0.16764750080729243,0.2804326822063416,0.18134713172912598,1.2425194062329197,0.16819071769714355,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,4,0.9356793567273682,0.23712612168862904,0.30713233220551883,0.18671083450317383,1.199428895768905,0.16097070289078574,0.21577945136940072,0.1692366600036621,1.2425194062329197,0.15420985221862793,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,5,0.8691695672568799,0.19150877861699847,0.29182595937027656,0.21134614944458008,1.179548798124657,0.15261004932642455,0.23660502628095464,0.18768048286437988,1.2425194062329197,0.1895918846130371,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,6,1.1233929262551627,0.2533740350035259,0.29752418720748725,0.1684572696685791,1.2395965112854754,0.2251515829248063,0.2944563904688383,0.1864757537841797,1.2425194062329197,0.19492769241333008,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,7,1.094963293202626,0.28845518739610376,0.3701041920480331,0.19968104362487793,1.144130119162224,0.12577513813131377,0.16298866067283774,0.1804797649383545,1.2425194062329197,0.18636345863342285,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,8,1.0050781680250418,0.29852822278047597,0.39324384638254883,0.19934797286987305,1.0993982325579816,0.15149572814516712,0.21665410918305378,0.17645835876464844,1.2425194062329197,0.18883609771728516,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,9,0.9616563678607958,0.21303622736439873,0.3042414095255851,0.18643641471862793,1.2421630438403413,0.16628174513530744,0.2126527619322555,0.11913776397705078,1.2425194062329197,0.1262357234954834,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,10,0.8871461223647102,0.2284883779869156,0.3376726651375084,0.13309884071350098,1.1245949164713016,0.28968229117950733,0.3279157649154009,0.12272500991821289,1.2425194062329197,0.12307476997375488,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,11,0.9680101376419245,0.24614270080531755,0.30603785679116524,0.12662172317504883,1.1378091031227926,0.20482481987612944,0.2935418768983516,0.11727356910705566,1.2425194062329197,0.13196849822998047,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,12,0.977620869742691,0.25720045178514445,0.36012617181462653,0.13041067123413086,1.193906175759658,0.15996239391142306,0.2468324508687963,0.11656832695007324,1.2425194062329197,0.12401843070983887,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,13,1.1345585846182902,0.34567867882005554,0.3890554839961279,0.13539576530456543,1.1707091138130077,0.14301696391120086,0.20666417196257603,0.11837625503540039,1.2425194062329197,0.12091755867004395,0.35728303797855315,0.47859802350175723,2.210048857449785
center_7_data_8_std_9.csv,7,2667,2,14,1.1094469061630505,0.26302223595700236,0.33619481118226063,0.13256263732910156,1.0432142222421956,0.21048014125580908,0.29164234146615214,0.11987781524658203,1.2425194062329197,0.13306617736816406,0.35728303797855315,0.47859802350175723,2.210048857449785
