instance,centers_number,size,p,iteration,max_distance_k_mean_1,silhouette_k_mean_1,adjusted_rand_k_mean_1,execution_time_k_mean_1,max_distance_k_mean_2,silhouette_k_mean_2,adjusted_rand_k_mean_2,execution_time_k_mean_2,max_distance_k_means_skt,execution_time_k_means_skt,silhouette_k_means_skt,adjusted_rand_k_means_skt,estimated
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,11,28.0,0.06595979685944746,0.0006416580110026998,7.754184007644653,28.0,0.07831669147718825,0.0006859643556703024,6.175184488296509,30.0,18.867443799972534,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,12,26.0,0.05166140878382232,0.002242474546756358,7.902079105377197,28.0,0.07799646099172326,0.001263195886480296,6.199629068374634,30.0,17.88295340538025,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,13,27.0,0.06567902989262907,0.0006455650221993396,6.9830169677734375,29.0,0.09239024674744896,0.0038805607332429402,6.194700002670288,30.0,17.56910538673401,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,14,27.0,0.056616002210342645,0.0032681213923514973,6.996606111526489,29.0,0.08373839253299575,-0.0012020127239090923,6.263747930526733,30.0,18.321873903274536,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,15,28.0,0.061133330036770656,0.001360751242363009,7.113231897354126,28.0,0.053347369933219015,-0.0019049031505153746,6.204998254776001,30.0,19.11732006072998,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,16,28.0,0.05538920694320084,0.0014003852939141082,7.468764781951904,29.0,0.09224643361483882,0.0016988875942403167,6.690768003463745,30.0,17.750489234924316,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,17,28.0,0.059494297975480726,-0.0009948181708167468,6.9940104484558105,29.0,0.0625135429474631,-0.002115949171258376,6.273491382598877,30.0,17.762306213378906,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,18,26.0,0.07332250531197582,0.002988785922923815,7.117981910705566,29.0,0.07541013048177217,0.0012394851534753564,6.326456546783447,30.0,17.635839462280273,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,19,27.0,0.05523978272034388,0.0012328893655305347,6.982276439666748,28.0,0.08123887641064988,0.0021165501966174346,6.233956813812256,30.0,17.61864995956421,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,20,28.0,0.06699879140605705,0.0002343180516430208,7.08117413520813,29.0,0.0595042786597281,1.5562797455255833e-05,6.237510919570923,30.0,17.457648515701294,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,21,28.0,0.07924655563894781,0.0027345264065285414,7.010191202163696,29.0,0.07312747027561664,0.0007630688217401152,6.227141618728638,30.0,18.19976568222046,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,22,28.0,0.07168488435742602,-0.0001531539418177807,7.562668561935425,30.0,0.08110436754276423,0.00049198088869613,6.3662590980529785,30.0,17.66688847541809,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,23,27.0,0.05297343760761641,5.26378752707366e-05,7.14905858039856,29.0,0.07162329230847038,-0.0005355664627076025,6.847752094268799,30.0,22.42005205154419,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,24,28.0,0.06481415326743817,-0.00010230160420684936,8.553158044815063,28.0,0.06895974220235507,0.002542921090249105,7.094232559204102,30.0,22.061429262161255,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,25,28.0,0.06813014078824867,0.003870498780128718,10.833901643753052,28.0,0.07557412352988141,0.0021608677286308513,7.7120397090911865,30.0,21.133450746536255,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,26,28.0,0.06468285060067192,-0.002544613143258761,8.033947706222534,28.0,0.07235575877450098,-0.0008665985457637243,6.5987324714660645,30.0,21.388527154922485,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,27,28.0,0.07209495233368948,0.0022986444040460617,8.13430142402649,28.0,0.03214340604236892,-0.00037061384350580687,6.4785590171813965,30.0,18.874632120132446,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,28,28.0,0.07702189448917439,0.0017101026877557508,7.732628107070923,28.0,0.08446081109653672,0.0019493903380045853,6.213253736495972,30.0,17.858009099960327,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,29,27.0,0.06688013888844088,-0.000686295909461313,7.154440879821777,28.0,0.08958153752316692,0.0002950942508732369,6.207310438156128,30.0,22.951672792434692,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,1,30,28.0,0.0733486483755988,0.0007213629395610812,7.515264272689819,28.0,0.06525543441722252,-0.0005284306037787897,6.309054136276245,30.0,18.944069385528564,0.054131080964658296,0.0024780445963028157,65.0
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,1,12.36931687685298,0.07384692541100754,-0.0057423229600034225,7.788270950317383,14.0,0.06109415673475916,-0.007797243554943554,7.837516784667969,10.845262531543153,8.953938245773315,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,2,12.489995996796797,0.07315234059086358,-0.0029467335624301398,7.885462999343872,14.177446878757825,0.10560025521419457,-0.002756189891753259,6.715607643127441,10.845262531543153,6.676318168640137,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,3,12.489995996796797,0.056079860394451314,0.003108062751272177,7.790715456008911,13.490737563232042,0.12429310867536336,0.004703626261022143,6.592996597290039,10.845262531543153,6.662974834442139,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,4,12.12435565298214,0.09942526539571893,-0.0018835514741363396,7.463915109634399,14.106735979665885,0.07400324861150424,-0.0003052869859259072,6.952030181884766,10.845262531543153,6.833187580108643,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,5,12.36931687685298,0.07671111213958405,-0.004454226259439387,7.76283073425293,14.071247279470288,0.12239020210740031,0.0009517016362738851,6.613555431365967,10.845262531543153,7.167601823806763,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,6,12.649110640673518,0.10062691610327659,0.0010113741638224161,8.168582439422607,13.674794331177344,0.12971744200238758,0.00017086967039964179,6.6233069896698,10.845262531543153,6.87803053855896,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,7,12.68857754044952,0.10971585192642123,0.0006460928455212019,7.09094762802124,14.071247279470288,0.09597050831472644,-0.004096788316602839,6.597720623016357,10.845262531543153,6.774548768997192,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,8,13.114877048604,0.11503839205423783,0.0048549865415057104,7.57038140296936,13.74772708486752,0.12012380477353635,0.0023611316954139676,6.582529783248901,10.845262531543153,6.423978567123413,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,9,11.916375287812984,0.10196645721710747,0.004742317068367665,7.6262054443359375,13.2664991614216,0.10333520276220426,0.002953419590956303,6.7860846519470215,10.845262531543153,6.820059299468994,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,10,12.609520212918492,0.0907881221943455,-0.0015282580046223507,7.750702619552612,12.767145334803704,0.10694918514193703,-0.0001868112431492446,7.255549669265747,10.845262531543153,7.531738519668579,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,11,12.569805089976535,0.08312123912781713,-0.0027954898497583604,8.179391860961914,13.416407864998739,0.03446607842067617,-0.00563749193578047,7.249216556549072,10.845262531543153,7.08778977394104,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,12,12.767145334803704,0.09932557800062794,-0.002632292363924571,7.78075385093689,13.228756555322953,0.12651129910085726,0.0009741416850218751,7.127137899398804,10.845262531543153,6.862122058868408,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,13,12.165525060596439,0.0873890966041069,0.0020667316543235893,8.436380863189697,14.071247279470288,0.10168398339545409,0.0006109229491144934,6.577426910400391,10.845262531543153,6.57985258102417,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,14,12.767145334803704,0.08554711864893644,-0.0027006856629212357,8.325008869171143,13.784048752090222,0.11272079705162122,0.0018928429874145898,7.55975604057312,10.845262531543153,6.728700637817383,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,15,12.529964086141668,0.10341141320340834,-0.0009950176957279875,7.957120656967163,13.711309200802088,0.10431649439822353,0.0015181404905408552,6.834768772125244,10.845262531543153,6.765363931655884,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,16,12.922847983320086,0.09455238609539453,0.0008761197856745573,7.610050201416016,14.106735979665885,0.08570379061882759,0.0007386796618695652,6.6688313484191895,10.845262531543153,6.795982122421265,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,17,12.489995996796797,0.12172612862413858,0.0012748117373201269,7.703554391860962,13.601470508735444,0.121781238699654,0.003602632388001514,6.7417051792144775,10.845262531543153,6.897010087966919,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,18,12.328828005937952,0.10670238963648358,-6.531246067313191e-05,8.481252431869507,13.820274961085254,0.13182487607038487,0.0020549550099336553,7.302019357681274,10.845262531543153,7.53682541847229,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,19,12.569805089976535,0.08333955734427143,0.0008749787380920068,8.525121688842773,12.68857754044952,0.12395313586701007,-0.00102968229361426,7.287684202194214,10.845262531543153,6.962941884994507,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,20,12.609520212918492,0.10579517120938926,-0.00018974425618328638,7.508513927459717,13.74772708486752,0.13015577879003074,0.0006438936111517871,6.639690399169922,10.845262531543153,7.198580265045166,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,21,12.529964086141668,0.09977616498497287,0.0010531919488790608,7.7895894050598145,13.601470508735444,0.11772493286313884,0.0025960341898668324,6.582851886749268,10.845262531543153,6.9467692375183105,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,22,12.449899597988733,0.09456423846200575,-9.555947261072274e-05,9.336087226867676,13.45362404707371,0.11852957601470396,0.003397474422211833,6.670820474624634,10.845262531543153,6.361217975616455,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,23,12.12435565298214,0.10595031880797239,0.002095212468311263,7.457932472229004,13.564659966250536,0.12407160282644134,-0.0009564799712482857,6.584040403366089,10.845262531543153,6.68257999420166,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,24,12.36931687685298,0.09049253493640272,-0.00478347780404085,9.380010604858398,13.379088160259652,0.12431699462310682,0.0034462355936780717,7.490391254425049,10.845262531543153,6.4223668575286865,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,25,12.288205727444508,0.11220584420547236,0.0027143692675754695,7.7599263191223145,13.0,0.12436139265880723,0.0018102167329405079,6.672832012176514,10.845262531543153,7.78140926361084,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,26,12.649110640673518,0.09700964435100254,0.001382252634982517,8.166847705841064,13.564659966250536,0.12174990095161237,1.8860309325429266e-05,7.914847373962402,10.845262531543153,7.1780149936676025,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,27,12.489995996796797,0.0648189489403223,-0.004192013347639468,9.034333944320679,13.379088160259652,0.11681513165704449,0.0025764066241291284,7.951821565628052,10.845262531543153,6.870802879333496,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,28,12.84523257866513,0.09786514726043669,-0.0011529205677568877,8.005098581314087,13.19090595827292,0.10501661205899841,0.0009737283346552647,6.690290212631226,10.845262531543153,7.015562057495117,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,29,12.328828005937952,0.1064804546413221,-0.0013598624641298455,9.024436235427856,13.527749258468683,0.10702023207986257,0.0015092475522331555,7.59036660194397,10.845262531543153,7.168850898742676,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_poker-hand-training-true_without_headers.csv,10,25009,2,30,12.328828005937952,0.09257919505970176,0.005018013919396024,7.5454792976379395,13.74772708486752,0.06338015407360888,-0.007557176232290836,7.138258695602417,10.845262531543153,6.754833459854126,0.14535406918532504,0.0015507713314515499,25.65151067676132
center_10_yeast_without_headers.csv,10,1483,1,1,1.02,0.09130736915120741,0.059102180131303285,1.4679086208343506,1.0799999999999998,0.21228476287832548,0.07408167761832825,0.531867265701294,1.87,0.0737144947052002,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,2,1.0,0.17974045486057488,0.11164981937340335,0.03793144226074219,1.02,0.10154031115731449,0.09717113583276224,0.03340005874633789,1.87,0.06866812705993652,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,3,0.9900000000000001,0.11656562315621442,0.09216415041540363,0.035465240478515625,1.07,0.1954652263987701,0.07572946378530561,0.03500032424926758,1.87,0.06627678871154785,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,4,1.02,0.14164632598947724,0.08313423571158743,0.05023694038391113,1.05,0.14139943559977003,0.1599116616791771,0.04059410095214844,1.87,0.06885504722595215,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,5,1.0399999999999998,0.230397387630287,0.08423989825328472,0.04627275466918945,1.1100000000000003,0.10444402442113104,0.023897396809312382,0.035352230072021484,1.87,0.06544637680053711,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,6,0.99,0.13259547331749041,0.10174898354752877,0.036313772201538086,1.1800000000000002,0.12062042411584141,0.09868939119422222,0.03380846977233887,1.87,0.06500005722045898,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,7,0.9900000000000001,0.19392289707677046,0.06752422090813004,0.03761029243469238,1.1400000000000001,0.1079323703810794,-0.008415577364429355,0.03517794609069824,1.87,0.06841707229614258,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,8,1.0,0.1748518200725846,0.12713675832256735,0.03605031967163086,1.15,0.061258208589878196,0.05934218573328801,0.035161495208740234,1.87,0.07568025588989258,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,9,1.1,0.034822285138702565,0.07031187710515598,0.03908371925354004,1.1400000000000001,0.10936287203815098,-0.0005370148295476836,0.03662252426147461,1.87,0.07250833511352539,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,10,0.94,0.11165127973737667,0.07140443510223209,0.03914213180541992,1.08,0.08539533951432936,-0.016250524460648584,0.03382396697998047,1.87,0.07407736778259277,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,11,1.0500000000000003,0.15113962646779813,0.052525939682153196,0.0594935417175293,1.0799999999999998,0.21229931196141202,0.1294345658815381,0.03834366798400879,1.87,0.08753418922424316,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,12,1.06,0.1749295763876919,0.11731340610386677,0.039849281311035156,1.03,0.2006691255146034,0.06500383413120009,0.035242319107055664,1.87,0.06934785842895508,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,13,0.98,0.08981762263693059,0.13228414864204813,0.037818193435668945,1.15,0.12857343942384195,0.06158120478459517,0.03346538543701172,1.87,0.06561756134033203,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,14,1.03,0.15565061942146352,0.1795191646770767,0.042160749435424805,1.1400000000000001,0.16373249371616844,0.10563685329280957,0.03359651565551758,1.87,0.07197189331054688,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,15,0.93,0.1045048887159143,0.05425015267272999,0.036417245864868164,1.1800000000000002,0.14403774662512708,0.04960821208570871,0.03368210792541504,1.87,0.07011294364929199,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,16,0.9999999999999999,0.12231926847333585,0.062400138635732606,0.03788900375366211,1.03,0.17866396769096318,0.06550966044700367,0.03778648376464844,1.87,0.06612610816955566,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,17,1.0099999999999998,0.11638640295540167,0.10943216554445877,0.0371394157409668,1.03,0.08061059943401787,0.1108804952087934,0.034455060958862305,1.87,0.08258390426635742,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,18,1.02,0.12636522416380447,0.03710834609202303,0.03966069221496582,1.0899999999999999,0.1668999642913965,0.11760155050035787,0.04392051696777344,1.87,0.06964659690856934,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,19,1.0200000000000002,0.2208767738222015,0.15759153132871764,0.038252830505371094,1.0,0.1962070759355652,0.1372702076141836,0.03445577621459961,1.87,0.06916332244873047,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,20,0.99,0.2376408592451873,0.11012245239785236,0.03857612609863281,1.07,0.14542732820728096,0.0052930689796237655,0.03540158271789551,1.87,0.06358671188354492,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,21,0.94,0.14566937504961217,0.12258756829640936,0.03731226921081543,1.08,0.08726693507304993,-0.018027531928227706,0.03403306007385254,1.87,0.06379461288452148,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,22,1.04,0.07898597793613735,0.0962980629457221,0.035596370697021484,1.04,0.2022801298615633,0.08383135976161728,0.0345911979675293,1.87,0.06401824951171875,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,23,1.0399999999999998,0.22506087983658885,0.1638951344968694,0.037569522857666016,1.09,0.10479069623071517,0.00289580207975525,0.035871028900146484,1.87,0.06429314613342285,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,24,0.9800000000000001,0.20509704848168292,0.1448880142430427,0.03720521926879883,1.0699999999999998,0.0885088071498665,0.0794871332651437,0.0365755558013916,1.87,0.08102679252624512,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,25,1.0499999999999998,0.20349280762595656,0.05006403742350053,0.040421247482299805,1.06,0.09933402035723723,0.08061801169359216,0.034865379333496094,1.87,0.07356905937194824,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,26,0.9999999999999997,0.08545106831182896,-0.008840443332104686,0.041150808334350586,1.08,0.07598492293610615,-0.01760790796763241,0.0369112491607666,1.87,0.07241511344909668,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,27,0.93,0.12560552624718796,0.09813655685707465,0.04326057434082031,1.0799999999999998,0.20586875966521598,0.1462475092608074,0.03487801551818848,1.87,0.06583023071289062,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,28,0.9999999999999999,0.1078924081998315,0.08965332213529215,0.03584432601928711,1.2200000000000002,0.10477621874613098,0.12649216147212938,0.03237795829772949,1.87,0.06502699851989746,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,29,0.9500000000000001,0.14851314707332272,0.11156776565105649,0.036739349365234375,1.09,0.1313912987919646,0.06879869476468635,0.034259796142578125,1.87,0.06901693344116211,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,1,30,0.97,0.10920434888538973,0.030152541490926842,0.03946733474731445,1.1400000000000001,0.15941014231997316,0.1508621047457325,0.03637862205505371,1.87,0.06921577453613281,0.07679989859350095,0.08120260588700824,2.8400000000000003
center_10_yeast_without_headers.csv,10,1483,2,1,0.5236410984634419,0.13719829366830746,0.05370516656973826,0.041901350021362305,0.5677147170894905,0.17375940069842835,0.10615740847958681,0.0349118709564209,0.7622161861331026,0.05240511894226074,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,2,0.5232590180780456,0.24266431406224184,0.15055226781414574,0.04066824913024902,0.5256424640380567,0.2557962256722098,0.10059019021859292,0.03767037391662598,0.7622161861331026,0.05425095558166504,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,3,0.5248809388804281,0.24099305494207338,0.07974757824096627,0.053717613220214844,0.5871115737234275,0.12666461344160404,0.004710736981176788,0.038062334060668945,0.7622161861331026,0.04921460151672363,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,4,0.5585696017507579,0.2612582234999063,0.16198745322508687,0.058870553970336914,0.5854912467321779,0.15101732599186904,0.057597651341143176,0.03525495529174805,0.7622161861331026,0.06817865371704102,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,5,0.5285830114561003,0.1573912514313068,0.12479207543323884,0.0479893684387207,0.5911006682452663,0.1961806960219454,0.025001908506552532,0.03878474235534668,0.7622161861331026,0.05895066261291504,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,6,0.5057667446560711,0.2032978714831191,0.0974393406006404,0.05212569236755371,0.5849786320883867,0.10431935235589661,0.031132926505243717,0.03679180145263672,0.7622161861331026,0.051969289779663086,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,7,0.5248809388804281,0.26305778863144696,0.08855686517098957,0.05729842185974121,0.5914389233048506,0.18773758199465526,0.03900169534201742,0.04171419143676758,0.7622161861331026,0.05296039581298828,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,8,0.5690342696182717,0.288075903420249,0.1584263238858745,0.05115199089050293,0.5677147170894905,0.19874001059270469,0.08677111459046774,0.04016447067260742,0.7622161861331026,0.05778694152832031,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,9,0.5139066063011843,0.21477830518747112,0.17357869659595088,0.04800105094909668,0.5871115737234275,0.12471447994633854,0.00023222197501537617,0.03680276870727539,0.7622161861331026,0.05748343467712402,0.18627939775458546,0.14553761591488584,1.2347064428438042
center_10_yeast_without_headers.csv,10,1483,2,10,0.547722557505166,0.24785867238355164,0.10742046816513065,0.06072402000427246,0.5565968020030299,0.23643175050261991,0.09810150154051481,0.0560307502746582,0.7622161861331026,0.06482815742492676,0.18627939775458546,0.14553761591488584,1.2347064428438042
